docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
1501639263,242,26,0,9780494988015,Copyright ProQuest UMI Dissertations Publishing 2014,Baird Anne;Fraser Julie;Kane Deborah,Canada,DAI-B 75/05(E) Nov 2014,PSYCHOLOGY,2014,An examination of the relationships between causal attributions for smoking and smokers' treatment seeking and quit intentions: A structural equation modeling approach,Dissertation/Thesis,Ph.D.,NR98801,Voci Sabrina C.,Cramer Ken;Cramer Ken,United States,234,English,ProQuest Dissertations & Theses Full Text,0115,2014,Psychology;Health and environmental sciences;Intention to quit;Causal attributions;Nicotine dependence;Smoking cessation;Tobacco use;Psychology;Health and environmental sciences;Intention to quit;Causal attributions;Nicotine dependence;Smoking cessation;Tobacco use,http://search.proquest.com/docview/1501639263?accountid=13314,Ann Arbor,0347: Mental health;0451: Social psychology;0573: Public health,University of Windsor (Canada),Dissertations & Theses,Mental health;Social psychology;Public health
1513579821,144,10,0,9781303799853,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- North Carolina,DAI-B 75/07(E) Jan 2015,,2014,A Computational Investigation of a Constant Volume Combustion Jet Engine,Dissertation/Thesis,Ph.D.,3586223,Travis Jeffrey Todd,Kuznetsov Andrey V.;Kuznetsov Andrey V.,United States,184,English,ProQuest Dissertations & Theses Full Text,0155,2014,Applied sciences;Constant volume combustion jet engine;Jet propulsion;Pulse engine;Humphrey cycle;Supersonic UAV propulsion;UAV;Unmanned aerial vehicle;Applied sciences;Constant volume combustion jet engine;Jet propulsion;Pulse engine;Humphrey cycle;Supersonic UAV propulsion;UAV;Unmanned aerial vehicle,http://search.proquest.com/docview/1513579821?accountid=13314,Ann Arbor,0538: Aerospace engineering;0548: Mechanical engineering,North Carolina State University,Dissertations & Theses,Aerospace engineering;Mechanical engineering
1517297513,0,0,0,9781303814891,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Missouri,DAI-A 75/07(E) Jan 2015,,2014,A study of how family-work conflict and type A personality may moderate the relationship between obsessive passion and organizational commitment,Dissertation/Thesis,D.Mgt.,3579823,Elliot Lynn,Palmer-Schuyler Julie;Palmer-Schuyler Julie,United States,123,English,ProQuest Dissertations & Theses Full Text,0813,2014,Social sciences;Psychology;Organizational commitment;Type A personality;Conflict;Passion;Social sciences;Psychology;Organizational commitment;Type A personality;Conflict;Passion,http://search.proquest.com/docview/1517297513?accountid=13314,Ann Arbor,0310: Business administration;0454: Management;0621: Psychology,Webster University,Dissertations & Theses,Business administration;Management;Psychology
1500561937,336,28,1,9781303698514,Copyright ProQuest UMI Dissertations Publishing 2014,Sorber Nathan;Newell Elizabeth,United States -- Pennsylvania,DAI-A 75/05(E) Nov 2014,Educational Leadership,2014,Mobile Phone Use in a Pennsylvania Public High School: Does Policy Inform Practice?,Dissertation/Thesis,Ed.D.,3610219,Thackara Susan Tomchak,McHenry Sorber Erin;McHenry Sorber Erin,United States,128,English,ProQuest Dissertations & Theses Full Text,1599,2014,Education;BYOD;Acceptable use policies;Bring your own device;Digital disconnect;IGeneration;Wireless mobile devices;Education;BYOD;Acceptable use policies;Bring your own device;Digital disconnect;IGeneration;Wireless mobile devices,http://search.proquest.com/docview/1500561937?accountid=13314,Ann Arbor,0458: Education Policy;0515: Education;0710: Educational technology,Wilkes University,Dissertations & Theses,Education Policy;Education;Educational technology
1504840090,422,31,7,9781303733062,Copyright ProQuest UMI Dissertations Publishing 2014,Murphy-Shigematsu Stephen;McCall Mary E.;Cooper Leslie;Wanamaker Gabrielle,United States -- California,DAI-A 75/06(E) Dec 2014,The School of Human and Organization Development,2014,A study of the impact of nonphysical aggression in U.S. organizations: A contribution to the taxonomy of nonphysical aggression,Dissertation/Thesis,Ph.D.,3612091,Hobbs Loretta M.,Melville Keith E.;Melville Keith E.,United States,188,English,ProQuest Dissertations & Theses Full Text,1503,2014,Social sciences;Psychology;Aggression;Diminish;Nonphysical aggression;Pull-down agression;Workplace aggression;Social sciences;Psychology;Aggression;Diminish;Nonphysical aggression;Pull-down agression;Workplace aggression,http://search.proquest.com/docview/1504840090?accountid=13314,Ann Arbor,0451: Social psychology;0635: Organization Theory;0703: Organizational behavior,Fielding Graduate University,Dissertations & Theses,Social psychology;Organization Theory;Organizational behavior
1475247132,1095,91,11,9781303603259,Copyright ProQuest UMI Dissertations Publishing 2013,Foss Karen;Schaefer Richard;Flor Nick,United States -- New Mexico,DAI-A 75/03(E) Sep 2014,Communication,2013,Farming and fighting as practice and pedagogy: A procedural field analysis of digital games,Dissertation/Thesis,Ph.D.,3604575,Pulos Alexis,Schuetz Jan;Schuetz Jan,United States,251,English,ProQuest Dissertations & Theses Full Text,0142,2013,Communication and the arts;Capital;Cultural production;Digital games;Field;Habitus;Medium theory;Communication and the arts;Capital;Cultural production;Digital games;Field;Habitus;Medium theory,http://search.proquest.com/docview/1475247132?accountid=13314,Ann Arbor,0459: Communication,The University of New Mexico,Dissertations & Theses,Communication
1347408186,66,8,0,9781303017308,Copyright ProQuest UMI Dissertations Publishing 2014,Privott Christine;Marshall Amy,United States -- Kentucky,MAI 51/05(E) Oct 2013,Department of Occupational Therapy,2014,Improving Occupational Performance using Therapeutic Activities on a Geropsychiatric Unit,Dissertation/Thesis,M.S.,1535598,Cain Brenda L.,Emery Lynnda;Emery Lynnda,United States,125,English,ProQuest Dissertations & Theses Full Text,1576,2014,Health and environmental sciences;Health and environmental sciences,http://search.proquest.com/docview/1347408186?accountid=13314,Ann Arbor,0498: Occupational Therapy,Eastern Kentucky University,Dissertations & Theses,Occupational Therapy
1271756612,638,65,2,9781267843593,Copyright ProQuest UMI Dissertations Publishing 2014,Houskamp Beth M.;O'Callaghan Erin T.,United States -- California,DAI-B 74/05(E) Nov 2013,Professional Psychology,2014,A Neurodevelopmental Approach to Understanding Memory Processes Among Intellectually Gifted Children and Adolescents With and Without Attention-Deficit/Hyperactivity Disorder,Dissertation/Thesis,Ph.D.,3548687,Hanratty Ashley M.,Bell Terece S.;Bell Terece S.,United States,92,English,ProQuest Dissertations & Theses Full Text,1634,2014,Psychology;Attention deficit hyperactivity disorder;ADHD;Gifted children;Intelligence;Memory;Psychology;Attention deficit hyperactivity disorder;ADHD;Gifted children;Intelligence;Memory,http://search.proquest.com/docview/1271756612?accountid=13314,Ann Arbor,0620: Developmental psychology;0622: Clinical psychology;0633: Cognitive psychology,Alliant International University,Dissertations & Theses,Developmental psychology;Clinical psychology;Cognitive psychology
1468689409,392,34,7,9781303551031,Copyright ProQuest UMI Dissertations Publishing 2014,Crossen Joseph;Bunting Susan,United States -- Delaware,DAI-A 75/03(E) Sep 2014,College of Education,2014,A Comparison of a Blended Learning Environment and a Traditional Learning Environment. Are Student Achievement and Student Interest Affected?,Dissertation/Thesis,Ed.D.,3602484,Hein Juliane Olbers,Curtiss Pamela M.;Curtiss Pamela M.,United States,168,English,ProQuest Dissertations & Theses Full Text,1517,2014,Education;Blended learning;Educational networking;Web 2.0;Achievement;Education;Blended learning;Educational networking;Web 2.0;Achievement,http://search.proquest.com/docview/1468689409?accountid=13314,Ann Arbor,0450: Middle School education;0710: Educational technology,Wilmington University (Delaware),Dissertations & Theses,Middle School education;Educational technology
1516584194,785,84,7,9780499262011,Copyright ProQuest UMI Dissertations Publishing 2014,,Canada,MAI 52/05(E) Oct 2014,Biochemistry and Medical Genetics,2014,A Comparative Characterization of Methyl-CpG Binding Protein 2 Isoforms in the Developing and Adult Mouse Brain,Dissertation/Thesis,M.Sc.,MS26201,Ezeonwuka Chinelo Dorris,,United States,142,English,ProQuest Dissertations & Theses Full Text,0303,2014,Pure sciences;Biological sciences;Methyl-CpG binding protein 2;Expression;Pure sciences;Biological sciences;Methyl-CpG binding protein 2;Expression,http://search.proquest.com/docview/1516584194?accountid=13314,Ann Arbor,0317: Neurosciences;0369: Genetics;0487: Biochemistry,University of Manitoba (Canada),Dissertations & Theses,Neurosciences;Genetics;Biochemistry
1461806147,207,22,0,9781303487675,Copyright ProQuest UMI Dissertations Publishing 2014,Drescher Kent;Mitchell Cary,United States -- California,DAI-B 75/02(E) Aug 2014,Psychology,2014,Signs and symptoms of moral injury in female vietnam veterans: A qualitative examination of the nvvrs,Dissertation/Thesis,Psy.D.,3599481,Conway Alison H.,deMayo Robert;deMayo Robert,United States,123,English,ProQuest Dissertations & Theses Full Text,6009,2014,Social sciences;Psychology;Mental health;Nurses;Veterans;Vietnam;War - moral and ethical aspects;War - psychological aspects;Social sciences;Psychology;Mental health;Nurses;Veterans;Vietnam;War - moral and ethical aspects;War - psychological aspects,http://search.proquest.com/docview/1461806147?accountid=13314,Ann Arbor,0453: Womens studies;0621: Psychology;0622: Clinical psychology,Pepperdine University,Dissertations & Theses,Womens studies;Psychology;Clinical psychology
1491167236,0,0,0,9781303624780,Copyright ProQuest UMI Dissertations Publishing 2014,Wood Jo Nell;James John T.;Rebore William T.;Lea Dennis R.,United States -- Missouri,DAI-A 75/04(E) Oct 2014,Educational Leadership,2014,A policy analysis of state level teacher compensation policies,Dissertation/Thesis,Ed.D.,3605746,Mattingly Missy;Manning Gary;Hedrick Judy,Everson Susan;Everson Susan,United States,154,English,ProQuest Dissertations & Theses Full Text,0193,2014,Education;Compensation;Pay;Policy;Reform;Salary;Teacher;Education;Compensation;Pay;Policy;Reform;Salary;Teacher,http://search.proquest.com/docview/1491167236?accountid=13314,Ann Arbor,0277: Education finance;0458: Education Policy,Saint Louis University,Dissertations & Theses,Education finance;Education Policy
1513993139,336,23,1,9781303811081,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- Virginia,DAI-B 75/06(E) Dec 2014,,2014,Social Climate Perceptions and Externalizing Juvenile Behaviors: A Correlational Study,Dissertation/Thesis,Ph.D.,3579796,Clay Chelsea Brown,Underwood Lee;Underwood Lee,United States,163,English,ProQuest Dissertations & Theses Full Text,1058,2014,Psychology;Social climate;Ward atmosphere scale;Externalizing behavior;Youth self-report;Social melieu;Psychology;Social climate;Ward atmosphere scale;Externalizing behavior;Youth self-report;Social melieu,http://search.proquest.com/docview/1513993139?accountid=13314,Ann Arbor,0384: Behavioral psychology;0602: Behavioral Sciences,Regent University,Dissertations & Theses,Behavioral psychology;Behavioral Sciences
1500433737,0,0,0,9781303701313,Copyright ProQuest UMI Dissertations Publishing 2014,Luna Noel;Arribas Ricardo,United States -- Puerto Rico,MAI 52/05(E) Oct 2014,Comparative Literature Translation,2014,Letras del recuerdo: La busqueda de la memoria a traves de la usurpacion y el olvido en "Kara Kitap" ("El libro negro") de Orhan Pamuk,Dissertation/Thesis,M.A.,1551674,Cruz Rios Yari Elisa,Rodriguez Castro Maria E.;Rodriguez Castro Maria E.,United States,107,Spanish,ProQuest Dissertations & Theses Full Text,0281,2014,Language literature and linguistics;Contemporary Turkish literature;Kara Kitap;Memory in Turkey;Oblivion in Turkey;Orhan Pamuk;Postmodern Turkish literature;Language literature and linguistics;Contemporary Turkish literature;Kara Kitap;Memory in Turkey;Oblivion in Turkey;Orhan Pamuk;Postmodern Turkish literature,http://search.proquest.com/docview/1500433737?accountid=13314,Ann Arbor,0295: Comparative literature,University of Puerto Rico Rio Piedras (Puerto Rico),Dissertations & Theses,Comparative literature
1513234228,0,0,0,9781303786235,Copyright ProQuest UMI Dissertations Publishing 2014,Friedman Robin;Sarkar Sreeroopa,United States -- Minnesota,DAI-A 75/07(E) Jan 2015,Psychology,2014,A phenomenological study of workplace empowerment and self-efficacy of school social workers,Dissertation/Thesis,Ph.D.,3614023,Minnich Kathy J.,Greiner Jay;Greiner Jay,United States,168,English,ProQuest Dissertations & Theses Full Text,0543,2014,Social sciences;Psychology;Empowerment;School social work;Self-efficacy;Social work;Social sciences;Psychology;Empowerment;School social work;Self-efficacy;Social work,http://search.proquest.com/docview/1513234228?accountid=13314,Ann Arbor,0452: Social work;0621: Psychology,Walden University,Dissertations & Theses,Social work;Psychology
1508833796,0,0,0,9781303752193,Copyright ProQuest UMI Dissertations Publishing 2014,Geiger Jordan,United States -- New York,MAI 52/05(E) Oct 2014,Architecture / Urban Planning,2014,Gait keeper: Situating a responsive paver system in the public realm,Dissertation/Thesis,M.S.,1553069,Ortloff George Christian Jr.,Hata Hiroaki;Hata Hiroaki,United States,53,English,ProQuest Dissertations & Theses Full Text,0656,2014,Social sciences;Communication and the arts;Arduino;Human movement;Nudge;Responsive architecture;Sidewalk;Urban design;Social sciences;Communication and the arts;Arduino;Human movement;Nudge;Responsive architecture;Sidewalk;Urban design,http://search.proquest.com/docview/1508833796?accountid=13314,Ann Arbor,0729: Architecture;0999: Urban planning,State University of New York at Buffalo,Dissertations & Theses,Architecture;Urban planning
1328403600,272,26,1,9781267992246,Copyright ProQuest UMI Dissertations Publishing 2013,Williams Felton;Boone Jeanmarie,United States -- California,DAI-A 74/07(E) Jan 2014,Education,2013,Teacher and parent perceptions of classroom experiences of African American male students in a high school alternative program,Dissertation/Thesis,Ed.D.,3556874,Johnson Kimberly C.,Hiatt-Michael Diana;Hiatt-Michael Diana,United States,214,English,ProQuest Dissertations & Theses Full Text,6009,2013,Education;African-American males;Alternative education programs;High school students;Education;African-American males;Alternative education programs;High school students,http://search.proquest.com/docview/1328403600?accountid=13314,Ann Arbor,0443: Educational evaluation;0727: Curriculum development,Pepperdine University,Dissertations & Theses,Educational evaluation;Curriculum development
